Unique_ID,Category,Review_Header,Review_text,Rating,Own_Rating
136007,smartTv,Good one,"I like this product. Brightness of phone is good . camera quality is also nice . I will suggest other costumers to buy this product as early as possible . I got this product after 2-3 days of order . But I can't find pay on delivery option while buying .so, please available this option on big items .when I was ordering this phone there was error in placing order .In 3 attempt l was able to place order .I will suggest you to find out error and find solution . Last but not least mobile quality is awesome as compared to prise you should buy don't miss this golden opportunity. Thank you.",5,Positive
127772,mobile,Very bad packing and delay delivery.updation is very slow,Good battery.packing is very poor.iphone cover is good.so my phone is not damaged.,1,Negative
148697,books,A must buy book,One of da best book one can read,5,Positive
158450,mobile,honor 9n,The product is good but phone give a all day abdet,4,Positive
129958,mobile,Nice,Good product,5,Positive
157586,mobile,2 YEARS WARRANTY,"The feel of the cable is indeed very sturdy. However, the problem usually is not with the cable but ""connectors"" specially the one we plug into our phones. The Metallic Aluminium tips looks good and I am also glad that it comes with a 2 year warranty. I have previously claimed warranty for one of my boat cable and as a token of regret they sent me 2 cables. 😁 The process for claiming the warranty is pretty straightforward, you need to contact the number or the email id (see attached image) and then they will give the address to which you would be required to post your cable and within a week they will send the replacement. [PS. The packing needs to be improved, the box looked like a jumbo ran over it]",5,Positive
113845,mobile,Samsung is back.......,Awesome Phone. This is the reasons why Samsung charge premium for their phones. As soon as you turn on this phone you are welcomed to a premium world called Samsung. The One UI is the best skin on android. I would rate the UI experience on par with Oxygen OS if not better. The Samsung Super amoled display on M30S is the best display you can find on any phone upto a range of 35K. I will not compare how would exonys with SD 712 or 730 but I can say that the performance is very fluid. I am using it from last 10 days and I have not noticed a single lag.I am playing Call of duty on this beast and it played very well without lag in medium graphics..Camera experience was also good as it takes decent pictures from both front and back in good lighting condition and struggle during Night. If you are choosing just for camera you may need to consider other options as camera is not its strength however it's not bad either. I would rate the camera to be above average overall and excellent during daytime.. Battery although it's 6000 MAH it performed like 4500 MAH. Don't get me wrong the battery performance was not bad it easily lasted for 1 and 1/2 days with medium usage with screen on time to be 9 to 10 hrs.but inward expecting 2 days of battery life. Build is below average with a very cheap quality plastic used and there is a ceeaking nice when you press from side but I would ignore this as we normally don't press phone during day to day life To conclude I would say this is best smartphone under 12K (11.6 K during offer) and Redmi Realme be aware Samsung is back.,5,Positive
160315,mobile,Cheep and best product 6a,This phone is awesome. I did order this for my dad Very good This product is absolutely Cheep and best I rate 5 in 4.9 ratings,5,Positive
146920,mobile,Best ever iPhone,No need to say about an iPhone. This is the best of all iPhones that I have ever used. Buying it from Amazon is another enjoyment. Thank you.,5,Positive
130170,mobile accessories,Value for money...,Good product but performance wise is not that great. For performance buy real me1...,5,Positive
135129,mobile,Iphone always best,I have been using android since long but nothing like iphone.it has certain disadvantages over android but once u r iphone user u will never want to use android,5,Positive
162439,mobile,Cable problem,Very bad,1,Negative
158725,mobile accessories,Screen broke with in first month,The screen broke in first drop only despite of good quality screen guard on it....had to pay 6000 rs to get it changed within first month only.....its not covered in warranty,2,Negative
144465,mobile,Nice,Nice,4,Positive
153536,mobile accessories,Rong pradct fly mobile in box,Ring pradct,1,Negative
115093,smartTv,Battery sucks,Bad battery life,1,Negative
130739,refrigerator,Value for money,Good quality and good picture quality,5,Positive
146652,refrigerator,Five Stars,Nikon d5600 is the osm camera I love it,5,Positive
127386,mobile,Like it,Good I'm happy to this product. And price. Thanks to Amazon and vivo.,4,Positive
137326,mobile accessories,Awesome,I'm satisfied this device,5,Positive
161257,mobile accessories,"New gerention, cheapest and bestest mobile","Type C charger, amoide displayed, look of mobile, new gestures, light weight, inbuilt internal apps, best lastest user face of Mobile, very smooth handling the things, battery backup is bestest approximately 1.5 days, as usual Samsung camera is good, 4K picture quality, bestest voice and sound quality of microphone speaker and main loudspeaker, last and best Samsung value our hard workmoney....",5,Positive
133465,refrigerator,How to get it installed this product,How to get it installed this product,4,Positive
155585,mobile,Super,Super,5,Positive
123338,mobile,Fabulous,"Fabulous for the price range given, looks stylish.",4,Positive
134282,smartTv,"Good mid range phone , performance issues for heavy users.",I bought this for my cousin. I have used Y1 almost a year and thought it would be better then that one. All things are good but got the complains about performance. Hangs sometime.,4,Positive
149602,mobile accessories,Overall good product but after some months after using bass problem,Overall good product but after some months after using bass problem,4,Positive
155964,mobile,Good,Superb,5,Positive
124937,mobile accessories,Great Price for a Good Product.,Go for it.,5,Positive
129577,mobile accessories,Good,Good product,5,Positive
138016,smartTv,Avoid this Laptop,"Inspite of having 4GB RAM, it system gets changed. No point of this laptop. It takes minutes to start and to open basic application like Ms excel, ms word and browser like Chrome, there is a time lag it doesn't function smoothly.. Sad I wasted my 30k for this trash...",1,Negative
164058,mobile accessories,Excellent,Very nice and suggest u that this is a best phone in low cost if u want to purchase,5,Positive
167048,books,Worth reading_truly LIFE enriching book,"a beautiful composition OF articulated thought process , knowledge and practical approach towards prosperity. Worth reading once in life time . Sooner the Better .",5,Positive
144218,smartTv,Nice,Nice,4,Positive
155521,smartTv,Very nice,Super,5,Positive
134751,refrigerator,Value for money 👍,"I gifted my hubby for his birthday, & he liked it. Thank you Amazon.",5,Positive
143669,mobile accessories,"Need to think of buying expensive mobiles online, since ...","Need to think of buying expensive mobiles online, since the e-commerce portals do not provide option to purchase theft insurance (not the additional warranty), leaving the buyer in lurch in case of an unfortunate theft. Check it out...",1,Negative
116353,mobile,The real hero of the year,"Before m30s my last bought phone was Samsung Galaxy m30 and now I choose m30s as earlier my eyes on a50s but I go with my budget and trust me this phone m30s is killer one... I choose Samsung for its display quality and touch and yes the brand image as I don't like chinese brands. So here is review of m30s as per me. 1.This phone camera is good not excellent like 48m bcz of not a good aperture used m30 is good in this case even having low mp. 2.battery yes its really a monster 6000mah one I am heavy user and I am fully satisfied. 3.feel and colour is awesome touch quality, and the display everything smooth. 4.my phone is not faced yet any heating issue . fingerprint reader is better than m30. Overall a good upgrade to m30 and Samsung really doing new in the market now days. I am totally happy and satisfied with good processor and other specs. Thanks Samsung and yes Amazon.",5,Positive
